"site","plotID","warming","treatment","year","date","recorder","writer","name","value"
"Lavisdalen","Lav_3_6","W","N",2019,2019-08-07,"Ragnhild Gya","Ragnhild Gya","total_rock_cover",1
"Lavisdalen","Lav_3_6","W","N",2019,2019-08-07,"Ragnhild Gya","Ragnhild Gya","total_fungus_cover",0
"Lavisdalen","Lav_3_6","W","N",2019,2019-08-07,"Ragnhild Gya","Ragnhild Gya","vegetation_height_mean",31
"Lavisdalen","Lav_3_6","W","N",2019,2019-08-07,"Ragnhild Gya","Ragnhild Gya","moss_depth_mean",16
"Lavisdalen","Lav_4_1","W","N",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",80
"Lavisdalen","Lav_4_1","W","N",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",35
"Lavisdalen","Lav_4_1","W","N",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",38
"Lavisdalen","Lav_4_1","W","N",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",5
"Lavisdalen","Lav_4_1","W","N",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
"Lavisdalen","Lav_4_1","W","N",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Lavisdalen","Lav_4_1","W","N",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",5
"Lavisdalen","Lav_4_1","W","N",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Lavisdalen","Lav_4_1","W","N",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",56
"Lavisdalen","Lav_4_1","W","N",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",19
"Lavisdalen","Lav_4_3","W","C",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",65
"Lavisdalen","Lav_4_3","W","C",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",42
"Lavisdalen","Lav_4_3","W","C",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",25
"Lavisdalen","Lav_4_3","W","C",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",1
"Lavisdalen","Lav_4_3","W","C",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
"Lavisdalen","Lav_4_3","W","C",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Lavisdalen","Lav_4_3","W","C",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",0
"Lavisdalen","Lav_4_3","W","C",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Lavisdalen","Lav_4_3","W","C",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",51
"Lavisdalen","Lav_4_3","W","C",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",38
"Lavisdalen","Lav_4_4","C","N",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",80
"Lavisdalen","Lav_4_4","C","N",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",12
"Lavisdalen","Lav_4_4","C","N",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",41
"Lavisdalen","Lav_4_4","C","N",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",3
"Lavisdalen","Lav_4_4","C","N",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",1
"Lavisdalen","Lav_4_4","C","N",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Lavisdalen","Lav_4_4","C","N",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",1
"Lavisdalen","Lav_4_4","C","N",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Lavisdalen","Lav_4_4","C","N",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",58
"Lavisdalen","Lav_4_4","C","N",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",14
"Lavisdalen","Lav_4_5","C","C",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",75
"Lavisdalen","Lav_4_5","C","C",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",27
"Lavisdalen","Lav_4_5","C","C",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",30
"Lavisdalen","Lav_4_5","C","C",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",6
"Lavisdalen","Lav_4_5","C","C",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
"Lavisdalen","Lav_4_5","C","C",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Lavisdalen","Lav_4_5","C","C",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",0
"Lavisdalen","Lav_4_5","C","C",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Lavisdalen","Lav_4_5","C","C",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",45
"Lavisdalen","Lav_4_5","C","C",2019,2019-08-07,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",32
"Lavisdalen","Lav_5_2","W","C",2019,2019-08-08,"Siri Lie Olsen","Romane Collin","vegetation_cover",80
"Lavisdalen","Lav_5_2","W","C",2019,2019-08-08,"Siri Lie Olsen","Romane Collin","total_bryophyte_cover",26
"Lavisdalen","Lav_5_2","W","C",2019,2019-08-08,"Siri Lie Olsen","Romane Collin","total_litter_cover",43
"Lavisdalen","Lav_5_2","W","C",2019,2019-08-08,"Siri Lie Olsen","Romane Collin","total_lichen_cover",1
"Lavisdalen","Lav_5_2","W","C",2019,2019-08-08,"Siri Lie Olsen","Romane Collin","total_bare_ground_cover",0
"Lavisdalen","Lav_5_2","W","C",2019,2019-08-08,"Siri Lie Olsen","Romane Collin","total_poo_cover",0
"Lavisdalen","Lav_5_2","W","C",2019,2019-08-08,"Siri Lie Olsen","Romane Collin","total_rock_cover",2
"Lavisdalen","Lav_5_2","W","C",2019,2019-08-08,"Siri Lie Olsen","Romane Collin","total_fungus_cover",0
"Lavisdalen","Lav_5_2","W","C",2019,2019-08-08,"Siri Lie Olsen","Romane Collin","vegetation_height_mean",45
"Lavisdalen","Lav_5_2","W","C",2019,2019-08-08,"Siri Lie Olsen","Romane Collin","moss_depth_mean",22
"Lavisdalen","Lav_5_3","W","E",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",80
"Lavisdalen","Lav_5_3","W","E",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",18
"Lavisdalen","Lav_5_3","W","E",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",42
"Lavisdalen","Lav_5_3","W","E",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",1
"Lavisdalen","Lav_5_3","W","E",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
"Lavisdalen","Lav_5_3","W","E",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Lavisdalen","Lav_5_3","W","E",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",1
"Lavisdalen","Lav_5_3","W","E",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Lavisdalen","Lav_5_3","W","E",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",50
"Lavisdalen","Lav_5_3","W","E",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",22
"Lavisdalen","Lav_5_5","C","C",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",75
"Lavisdalen","Lav_5_5","C","C",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",51
"Lavisdalen","Lav_5_5","C","C",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",22
"Lavisdalen","Lav_5_5","C","C",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",1
"Lavisdalen","Lav_5_5","C","C",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
"Lavisdalen","Lav_5_5","C","C",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Lavisdalen","Lav_5_5","C","C",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",1
"Lavisdalen","Lav_5_5","C","C",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Lavisdalen","Lav_5_5","C","C",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",62
"Lavisdalen","Lav_5_5","C","C",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",32
"Lavisdalen","Lav_5_6","C","E",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",85
"Lavisdalen","Lav_5_6","C","E",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",28
"Lavisdalen","Lav_5_6","C","E",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",34
"Lavisdalen","Lav_5_6","C","E",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",1
"Lavisdalen","Lav_5_6","C","E",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",2
"Lavisdalen","Lav_5_6","C","E",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Lavisdalen","Lav_5_6","C","E",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",1
"Lavisdalen","Lav_5_6","C","E",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Lavisdalen","Lav_5_6","C","E",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",86
"Lavisdalen","Lav_5_6","C","E",2019,2019-08-08,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",32
"Lavisdalen","Lav_6_2","W","C",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",70
"Lavisdalen","Lav_6_2","W","C",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",34
"Lavisdalen","Lav_6_2","W","C",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",27
"Lavisdalen","Lav_6_2","W","C",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",2
"Lavisdalen","Lav_6_2","W","C",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
"Lavisdalen","Lav_6_2","W","C",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Lavisdalen","Lav_6_2","W","C",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",2
"Lavisdalen","Lav_6_2","W","C",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Lavisdalen","Lav_6_2","W","C",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",42
"Lavisdalen","Lav_6_2","W","C",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",18
"Lavisdalen","Lav_6_3","W","N",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",85
"Lavisdalen","Lav_6_3","W","N",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",18
"Lavisdalen","Lav_6_3","W","N",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",32
"Lavisdalen","Lav_6_3","W","N",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",2
"Lavisdalen","Lav_6_3","W","N",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",2
"Lavisdalen","Lav_6_3","W","N",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Lavisdalen","Lav_6_3","W","N",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",1
"Lavisdalen","Lav_6_3","W","N",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Lavisdalen","Lav_6_3","W","N",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",48
"Lavisdalen","Lav_6_3","W","N",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",20
"Lavisdalen","Lav_6_5","C","C",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",50
"Lavisdalen","Lav_6_5","C","C",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",20
"Lavisdalen","Lav_6_5","C","C",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",28
"Lavisdalen","Lav_6_5","C","C",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",3
"Lavisdalen","Lav_6_5","C","C",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
"Lavisdalen","Lav_6_5","C","C",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Lavisdalen","Lav_6_5","C","C",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",1
"Lavisdalen","Lav_6_5","C","C",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Lavisdalen","Lav_6_5","C","C",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",46
"Lavisdalen","Lav_6_5","C","C",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",22
"Lavisdalen","Lav_6_6","C","E",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",75
"Lavisdalen","Lav_6_6","C","E",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",17
"Lavisdalen","Lav_6_6","C","E",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",29
"Lavisdalen","Lav_6_6","C","E",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",4
"Lavisdalen","Lav_6_6","C","E",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",2
"Lavisdalen","Lav_6_6","C","E",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Lavisdalen","Lav_6_6","C","E",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",4
"Lavisdalen","Lav_6_6","C","E",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Lavisdalen","Lav_6_6","C","E",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",39
"Lavisdalen","Lav_6_6","C","E",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",15
"Lavisdalen","Lav_7_1","W","C",2019,2019-08-06,"Ragnhild Gya","Ragnhild Gya","vegetation_cover",85
"Lavisdalen","Lav_7_1","W","C",2019,2019-08-06,"Ragnhild Gya","Ragnhild Gya","total_bryophyte_cover",48
"Lavisdalen","Lav_7_1","W","C",2019,2019-08-06,"Ragnhild Gya","Ragnhild Gya","total_litter_cover",26
"Lavisdalen","Lav_7_1","W","C",2019,2019-08-06,"Ragnhild Gya","Ragnhild Gya","total_lichen_cover",7
"Lavisdalen","Lav_7_1","W","C",2019,2019-08-06,"Ragnhild Gya","Ragnhild Gya","total_bare_ground_cover",0
"Lavisdalen","Lav_7_1","W","C",2019,2019-08-06,"Ragnhild Gya","Ragnhild Gya","total_poo_cover",0
"Lavisdalen","Lav_7_1","W","C",2019,2019-08-06,"Ragnhild Gya","Ragnhild Gya","total_rock_cover",0
"Lavisdalen","Lav_7_1","W","C",2019,2019-08-06,"Ragnhild Gya","Ragnhild Gya","total_fungus_cover",0
"Lavisdalen","Lav_7_1","W","C",2019,2019-08-06,"Ragnhild Gya","Ragnhild Gya","vegetation_height_mean",29
"Lavisdalen","Lav_7_1","W","C",2019,2019-08-06,"Ragnhild Gya","Ragnhild Gya","moss_depth_mean",20
"Lavisdalen","Lav_7_2","W","E",2019,2019-08-06,"Ragnhild Gya","Ragnhild Gya","vegetation_cover",NA
"Lavisdalen","Lav_7_2","W","E",2019,2019-08-06,"Ragnhild Gya","Ragnhild Gya","total_bryophyte_cover",0
"Lavisdalen","Lav_7_2","W","E",2019,2019-08-06,"Ragnhild Gya","Ragnhild Gya","total_litter_cover",0
"Lavisdalen","Lav_7_2","W","E",2019,2019-08-06,"Ragnhild Gya","Ragnhild Gya","total_lichen_cover",0
"Lavisdalen","Lav_7_2","W","E",2019,2019-08-06,"Ragnhild Gya","Ragnhild Gya","total_bare_ground_cover",0
"Lavisdalen","Lav_7_2","W","E",2019,2019-08-06,"Ragnhild Gya","Ragnhild Gya","total_poo_cover",0
"Lavisdalen","Lav_7_2","W","E",2019,2019-08-06,"Ragnhild Gya","Ragnhild Gya","total_rock_cover",0
"Lavisdalen","Lav_7_2","W","E",2019,2019-08-06,"Ragnhild Gya","Ragnhild Gya","total_fungus_cover",0
"Lavisdalen","Lav_7_2","W","E",2019,2019-08-06,"Ragnhild Gya","Ragnhild Gya","vegetation_height_mean",NA
"Lavisdalen","Lav_7_2","W","E",2019,2019-08-06,"Ragnhild Gya","Ragnhild Gya","moss_depth_mean",NA
"Lavisdalen","Lav_7_3","C","N",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",NA
"Lavisdalen","Lav_7_3","C","N",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",0
"Lavisdalen","Lav_7_3","C","N",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",0
"Lavisdalen","Lav_7_3","C","N",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",0
"Lavisdalen","Lav_7_3","C","N",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
"Lavisdalen","Lav_7_3","C","N",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Lavisdalen","Lav_7_3","C","N",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",0
"Lavisdalen","Lav_7_3","C","N",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Lavisdalen","Lav_7_3","C","N",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",NA
"Lavisdalen","Lav_7_3","C","N",2019,2019-08-06,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",NA
"Ulvehaugen","Ulv_1_4","C","E",2019,2019-07-24,"Silje Ostmann","Sergio Pico","vegetation_cover",80
"Ulvehaugen","Ulv_1_4","C","E",2019,2019-07-24,"Silje Ostmann","Sergio Pico","total_bryophyte_cover",38
"Ulvehaugen","Ulv_1_4","C","E",2019,2019-07-24,"Silje Ostmann","Sergio Pico","total_litter_cover",12
"Ulvehaugen","Ulv_1_4","C","E",2019,2019-07-24,"Silje Ostmann","Sergio Pico","total_lichen_cover",0
"Ulvehaugen","Ulv_1_4","C","E",2019,2019-07-24,"Silje Ostmann","Sergio Pico","total_bare_ground_cover",1
"Ulvehaugen","Ulv_1_4","C","E",2019,2019-07-24,"Silje Ostmann","Sergio Pico","total_poo_cover",0
"Ulvehaugen","Ulv_1_4","C","E",2019,2019-07-24,"Silje Ostmann","Sergio Pico","total_rock_cover",0
"Ulvehaugen","Ulv_1_4","C","E",2019,2019-07-24,"Silje Ostmann","Sergio Pico","total_fungus_cover",0
"Ulvehaugen","Ulv_1_4","C","E",2019,2019-07-24,"Silje Ostmann","Sergio Pico","vegetation_height_mean",30
"Ulvehaugen","Ulv_1_4","C","E",2019,2019-07-24,"Silje Ostmann","Sergio Pico","moss_depth_mean",13
"Ulvehaugen","Ulv_1_1","W","C",2019,2019-07-25,"Ragnhild Gya","Ragnhild Gya","vegetation_cover",89
"Ulvehaugen","Ulv_1_1","W","C",2019,2019-07-25,"Ragnhild Gya","Ragnhild Gya","total_bryophyte_cover",20
"Ulvehaugen","Ulv_1_1","W","C",2019,2019-07-25,"Ragnhild Gya","Ragnhild Gya","total_litter_cover",6
"Ulvehaugen","Ulv_1_1","W","C",2019,2019-07-25,"Ragnhild Gya","Ragnhild Gya","total_lichen_cover",0
"Ulvehaugen","Ulv_1_1","W","C",2019,2019-07-25,"Ragnhild Gya","Ragnhild Gya","total_bare_ground_cover",0
"Ulvehaugen","Ulv_1_1","W","C",2019,2019-07-25,"Ragnhild Gya","Ragnhild Gya","total_poo_cover",0
"Ulvehaugen","Ulv_1_1","W","C",2019,2019-07-25,"Ragnhild Gya","Ragnhild Gya","total_rock_cover",0
"Ulvehaugen","Ulv_1_1","W","C",2019,2019-07-25,"Ragnhild Gya","Ragnhild Gya","total_fungus_cover",0
"Ulvehaugen","Ulv_1_1","W","C",2019,2019-07-25,"Ragnhild Gya","Ragnhild Gya","vegetation_height_mean",40
"Ulvehaugen","Ulv_1_1","W","C",2019,2019-07-25,"Ragnhild Gya","Ragnhild Gya","moss_depth_mean",14
"Ulvehaugen","Ulv_1_3","W","E",2019,2019-07-25,"Silje Ostmann","Silje Ostmann","vegetation_cover",88
"Ulvehaugen","Ulv_1_3","W","E",2019,2019-07-25,"Silje Ostmann","Silje Ostmann","total_bryophyte_cover",44
"Ulvehaugen","Ulv_1_3","W","E",2019,2019-07-25,"Silje Ostmann","Silje Ostmann","total_litter_cover",14
"Ulvehaugen","Ulv_1_3","W","E",2019,2019-07-25,"Silje Ostmann","Silje Ostmann","total_lichen_cover",1
"Ulvehaugen","Ulv_1_3","W","E",2019,2019-07-25,"Silje Ostmann","Silje Ostmann","total_bare_ground_cover",1
"Ulvehaugen","Ulv_1_3","W","E",2019,2019-07-25,"Silje Ostmann","Silje Ostmann","total_poo_cover",0
"Ulvehaugen","Ulv_1_3","W","E",2019,2019-07-25,"Silje Ostmann","Silje Ostmann","total_rock_cover",0
"Ulvehaugen","Ulv_1_3","W","E",2019,2019-07-25,"Silje Ostmann","Silje Ostmann","total_fungus_cover",0
"Ulvehaugen","Ulv_1_3","W","E",2019,2019-07-25,"Silje Ostmann","Silje Ostmann","vegetation_height_mean",47
"Ulvehaugen","Ulv_1_3","W","E",2019,2019-07-25,"Silje Ostmann","Silje Ostmann","moss_depth_mean",15
"Ulvehaugen","Ulv_1_5","C","N",2019,2019-07-25,"Silje Ostmann","Silje Ostmann","vegetation_cover",90
"Ulvehaugen","Ulv_1_5","C","N",2019,2019-07-25,"Silje Ostmann","Silje Ostmann","total_bryophyte_cover",9
"Ulvehaugen","Ulv_1_5","C","N",2019,2019-07-25,"Silje Ostmann","Silje Ostmann","total_litter_cover",21
"Ulvehaugen","Ulv_1_5","C","N",2019,2019-07-25,"Silje Ostmann","Silje Ostmann","total_lichen_cover",0
"Ulvehaugen","Ulv_1_5","C","N",2019,2019-07-25,"Silje Ostmann","Silje Ostmann","total_bare_ground_cover",1
"Ulvehaugen","Ulv_1_5","C","N",2019,2019-07-25,"Silje Ostmann","Silje Ostmann","total_poo_cover",0
"Ulvehaugen","Ulv_1_5","C","N",2019,2019-07-25,"Silje Ostmann","Silje Ostmann","total_rock_cover",0
"Ulvehaugen","Ulv_1_5","C","N",2019,2019-07-25,"Silje Ostmann","Silje Ostmann","total_fungus_cover",0
"Ulvehaugen","Ulv_1_5","C","N",2019,2019-07-25,"Silje Ostmann","Silje Ostmann","vegetation_height_mean",40
"Ulvehaugen","Ulv_1_5","C","N",2019,2019-07-25,"Silje Ostmann","Silje Ostmann","moss_depth_mean",18
"Ulvehaugen","Ulv_2_1","W","N",2019,2019-07-26,"Silje Ostmann","Silje Ostmann","vegetation_cover",75
"Ulvehaugen","Ulv_2_1","W","N",2019,2019-07-26,"Silje Ostmann","Silje Ostmann","total_bryophyte_cover",65
"Ulvehaugen","Ulv_2_1","W","N",2019,2019-07-26,"Silje Ostmann","Silje Ostmann","total_litter_cover",12
"Ulvehaugen","Ulv_2_1","W","N",2019,2019-07-26,"Silje Ostmann","Silje Ostmann","total_lichen_cover",1
"Ulvehaugen","Ulv_2_1","W","N",2019,2019-07-26,"Silje Ostmann","Silje Ostmann","total_bare_ground_cover",1
"Ulvehaugen","Ulv_2_1","W","N",2019,2019-07-26,"Silje Ostmann","Silje Ostmann","total_poo_cover",0
"Ulvehaugen","Ulv_2_1","W","N",2019,2019-07-26,"Silje Ostmann","Silje Ostmann","total_rock_cover",0
"Ulvehaugen","Ulv_2_1","W","N",2019,2019-07-26,"Silje Ostmann","Silje Ostmann","total_fungus_cover",0
"Ulvehaugen","Ulv_2_1","W","N",2019,2019-07-26,"Silje Ostmann","Silje Ostmann","vegetation_height_mean",35
"Ulvehaugen","Ulv_2_1","W","N",2019,2019-07-26,"Silje Ostmann","Silje Ostmann","moss_depth_mean",25
"Ulvehaugen","Ulv_2_2","W","E",2019,NA,"Dagmar Egelkraut","Dagmar Egelkraut","vegetation_cover",75
"Ulvehaugen","Ulv_2_2","W","E",2019,NA,"Dagmar Egelkraut","Dagmar Egelkraut","total_bryophyte_cover",14
"Ulvehaugen","Ulv_2_2","W","E",2019,NA,"Dagmar Egelkraut","Dagmar Egelkraut","total_litter_cover",23
"Ulvehaugen","Ulv_2_2","W","E",2019,NA,"Dagmar Egelkraut","Dagmar Egelkraut","total_lichen_cover",1
"Ulvehaugen","Ulv_2_2","W","E",2019,NA,"Dagmar Egelkraut","Dagmar Egelkraut","total_bare_ground_cover",1
"Ulvehaugen","Ulv_2_2","W","E",2019,NA,"Dagmar Egelkraut","Dagmar Egelkraut","total_poo_cover",0
"Ulvehaugen","Ulv_2_2","W","E",2019,NA,"Dagmar Egelkraut","Dagmar Egelkraut","total_rock_cover",0
"Ulvehaugen","Ulv_2_2","W","E",2019,NA,"Dagmar Egelkraut","Dagmar Egelkraut","total_fungus_cover",0
"Ulvehaugen","Ulv_2_2","W","E",2019,NA,"Dagmar Egelkraut","Dagmar Egelkraut","vegetation_height_mean",51
"Ulvehaugen","Ulv_2_2","W","E",2019,NA,"Dagmar Egelkraut","Dagmar Egelkraut","moss_depth_mean",13
"Ulvehaugen","Ulv_2_3","W","C",2019,2019-07-26,"Silje Ostmann","Silje Ostmann","vegetation_cover",80
"Ulvehaugen","Ulv_2_3","W","C",2019,2019-07-26,"Silje Ostmann","Silje Ostmann","total_bryophyte_cover",27
"Ulvehaugen","Ulv_2_3","W","C",2019,2019-07-26,"Silje Ostmann","Silje Ostmann","total_litter_cover",45
